k,home_adv,player_boost,rest_factor,travel_factor,pace_factor,playoff_hca_factor,sos_factor,form_weight,accuracy,log_loss,brier,score
8,15,0,10,0,15,0.4,0,5,63.33333333333333,0.6469905762442406,0.22757955769687857,-7.945773584495735
8,15,0,10,0,15,0.4,10,0,63.68421052631579,0.6491562733717621,0.2286013829113,-7.968884450794519
8,15,0,10,0,15,0.4,10,5,63.33333333333333,0.6480431551737863,0.22807807154775792,-7.974134769967274
8,15,0,10,0,15,0.4,25,0,62.28070175438597,0.6508756594089955,0.2294160310303913,-8.155576341049018
8,15,0,10,0,15,0.4,25,5,62.4561403508772,0.6497512773267424,0.2288871852597448,-8.10788359391601
8,15,0,10,0,15,0.7,0,0,63.68421052631579,0.6478067957456375,0.22795697160490155,-7.9323121775295835
8,15,0,10,0,15,0.7,0,5,63.50877192982456,0.6467023928732534,0.2274382019797711,-7.920270029194415
8,15,0,10,0,15,0.7,10,0,63.859649122807014,0.6488656303304314,0.2284579064094491,-7.943276386740713
8,15,0,10,0,15,0.7,10,5,63.50877192982456,0.6477538386867329,0.22793546225468397,-7.948572006698764
8,15,0,10,0,15,0.7,25,0,62.63157894736842,0.6505832948385321,0.2292707406187577,-8.112338088721721
8,15,0,10,0,15,0.7,25,5,62.807017543859644,0.6494602415962659,0.2287427563598717,-8.064690432779031
8,15,0,10,0,15,1.0,0,0,63.68421052631579,0.6475324748663096,0.22782182227618744,-7.924711637346396
8,15,0,10,0,15,1.0,0,5,63.68421052631579,0.6464293766842532,0.2273039013657112,-7.895170015470892
8,15,0,10,0,15,1.0,10,0,63.859649122807014,0.6485901710977309,0.22832148779327183,-7.9356159682320175
8,15,0,10,0,15,1.0,10,5,63.50877192982456,0.6474796859534602,0.22779988905534215,-7.940955856858911
8,15,0,10,0,15,1.0,25,0,62.4561403508772,0.6503061045371406,0.22913247186879304,-8.122133675961127
8,15,0,10,0,15,1.0,25,5,62.63157894736842,0.6491843604409953,0.22860532786532822,-8.074530103404248
8,15,0,10,0,35,0.4,0,0,62.4561403508772,0.6528015151037858,0.23033521643669302,-8.190206743210286
8,15,0,10,0,35,0.4,0,5,62.807017543859644,0.6516701353199672,0.22980127159530625,-8.124710191986022
8,15,0,10,0,35,0.4,10,0,62.28070175438597,0.6538133685226563,0.23081129600801192,-8.234888613063129
8,15,0,10,0,35,0.4,10,5,63.1578947368421,0.6526747486490017,0.23027390734230108,-8.116564809199845
8,15,0,10,0,35,0.4,25,0,62.28070175438597,0.6554602397072031,0.23158596956339664,-8.279050524754894
8,15,0,10,0,35,0.4,25,5,62.807017543859644,0.6543105899532923,0.2310434021497189,-8.19551905122913
